學校名稱,系所(組)名稱,107學年度核定招生名額,班數,大學多元入學-考試分發入學,大學多元入學-繁星推薦入學,大學多元入學-個人申請入學-一般,大學多元入學-個人申請入學-青年儲蓄帳戶組,四技二專-甄選入學,四技二專-登記分發入學,四技二專-技優入學,四技二專-青年儲蓄帳戶組,運動績優-甄試,運動績優-單獨招生,單獨招生-全校單招,單獨招生-學系單招,單獨招生-特殊選才,單獨招生-其他,外加名額-大學多元入學-繁星推薦入學,外加名額-大學多元入學-個人申請入學,外加名額-大學多元入學-單獨招生,外加名額-四技二專技優入學
國立東華大學,教育行政與管理學系,40,1,15,7,18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立東華大學,音樂學系,20,1,2,0,15,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0
國立東華大學,藝術與設計學系,44,1,15,4,22,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0
國立東華大學,藝術創意產業學系,48,1,13,7,26,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0
國立東華大學,自然資源與環境學系,54,1,12,8,28,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0
國立暨南國際大學,管理學院學士班,0,1,10,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國立暨南國際大學,中國語文學系,48,1,12,10,25,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0
國立暨南國際大學,外國語文學系,48,1,23,8,16,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
國立暨南國際大學,社會政策與社會工作學系,48,1,12,13,20,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0
國立暨南國際大學,公共行政與政策學系,53,1,18,16,10,0,0,0,0,0,2,7,0,0,0,0,5,0,0,0
國立暨南國際大學,歷史學系,48,1,26,7,15,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立暨南國際大學,東南亞學系,45,1,10,5,30,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
國立暨南國際大學,國際企業學系,55,1,18,9,25,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1
國立暨南國際大學,經濟學系,60,1,14,10,30,0,0,0,0,2,0,0,0,0,1,0,3,3,0,0
國立暨南國際大學,財務金融學系,60,1,15,12,30,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
國立暨南國際大學,資訊管理學系,55,1,27,9,17,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
國立暨南國際大學,觀光休閒與餐旅管理學系餐旅管理組,25,1,4,5,11,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0
國立暨南國際大學,觀光休閒與餐旅管理學系觀光休閒組,25,1,5,5,11,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
國立暨南國際大學,資訊工程學系,50,1,15,11,22,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0
國立暨南國際大學,土木工程學系,50,1,14,14,22,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立暨南國際大學,應用化學系,50,1,21,8,21,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立暨南國際大學,電機工程學系,64,2,24,10,30,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立暨南國際大學,應用材料及光電工程學系,50,1,17,8,25,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立暨南國際大學,國際文教與比較教育學系,45,1,10,17,17,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
國立暨南國際大學,教育政策與行政學系,45,1,6,8,27,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0
國立暨南國際大學,諮商心理與人力資源發展學系終身學習與人力資源發展組,20,1,5,2,11,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
國立暨南國際大學,諮商心理與人力資源發展學系諮商心理組,20,1,4,2,11,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0
國立臺北藝術大學,音樂學系,70,2,0,3,0,0,0,0,0,0,0,0,66,0,1,0,0,0,0,0
國立臺北藝術大學,傳統音樂學系,30,1,0,3,0,0,0,0,0,0,0,0,23,0,1,0,0,0,3,0
國立臺北藝術大學,戲劇學系,33,1,0,4,0,0,0,0,0,0,0,0,31,0,1,0,0,0,0,0
國立臺北藝術大學,劇場設計學系,36,1,0,2,16,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0
國立臺北藝術大學,美術學系,60,1,0,6,0,0,0,0,0,0,0,0,53,0,1,0,0,0,3,0
國立臺北藝術大學,舞蹈學系,30,1,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,2,0
國立臺北藝術大學,電影創作學系,38,1,0,8,0,0,2,0,0,0,0,0,27,0,1,0,1,0,2,0
國立臺北藝術大學,新媒體藝術學系,40,1,0,6,10,0,0,0,0,0,0,0,23,0,1,0,0,0,0,0
國立臺北藝術大學,動畫學系,40,1,0,3,0,0,0,0,0,0,0,0,36,0,1,0,0,0,1,0
國立臺灣藝術大學,美術學系,31,1,15,5,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
國立臺灣藝術大學,書畫藝術學系,30,1,10,5,14,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
國立臺灣藝術大學,雕塑學系,34,1,16,5,13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立臺灣藝術大學,古蹟藝術修護學系,30,1,14,5,10,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
國立臺灣藝術大學,視覺傳達設計學系,30,1,15,5,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
國立臺灣藝術大學,工藝設計學系,30,1,13,5,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
國立臺灣藝術大學,多媒體動畫藝術學系,30,1,12,5,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
國立臺灣藝術大學,戲劇學系,38,1,13,4,20,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0
國立臺灣藝術大學,音樂學系,56,2,1,8,47,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
國立臺灣藝術大學,中國音樂學系,31,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
國立臺灣藝術大學,舞蹈學系,35,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
國立臺灣藝術大學,圖文傳播藝術學系,40,1,19,6,10,0,2,0,0,1,0,2,0,0,0,0,1,1,0,0
國立臺灣藝術大學,廣播電視學系,38,1,20,6,10,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0
國立臺灣藝術大學,電影學系,39,1,22,6,10,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
國立臺東大學,教育學系,45,1,6,6,33,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
國立臺東大學,體育學系,42,1,5,5,17,0,0,0,0,0,3,12,0,0,0,0,0,1,3,0
國立臺東大學,幼兒教育學系,43,1,13,6,20,0,3,0,1,0,0,0,0,0,0,0,2,2,0,1
國立臺東大學,特殊教育學系,44,1,6,8,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
國立臺東大學,文化資源與休閒產業學系,45,1,1,9,28,0,0,0,0,1,0,0,0,0,6,0,0,5,0,0
國立臺東大學,數位媒體與文教產業學系,34,1,1,3,30,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
國立臺東大學,運動競技學士學位學程,30,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,3,0
國立臺東大學,公共與文化事務學系,44,1,5,14,25,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立臺東大學,身心整合與運動休閒產業學系,32,1,1,5,20,0,0,0,0,0,0,6,0,0,0,0,0,3,1,0
國立臺東大學,英美語文學系,45,1,8,8,28,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0
國立臺東大學,華語文學系,47,1,10,8,29,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0
國立臺東大學,美術產業學系,45,1,13,4,28,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
國立臺東大學,音樂學系,33,1,1,1,26,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0
國立臺東大學,生命科學系,46,1,2,16,25,0,3,0,0,0,0,0,0,0,0,0,2,2,0,0
國立臺東大學,資訊工程學系,90,2,3,30,57,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0
國立臺東大學,資訊管理學系,44,1,4,17,23,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0
國立臺東大學,應用數學系,45,1,3,14,26,0,0,0,0,0,0,0,0,0,2,0,3,2,0,0
國立臺東大學,應用科學系化學及奈米科學組,45,1,1,16,26,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0
國立臺東大學,應用科學系應用物理組,45,1,3,16,26,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立臺東大學,綠色與資訊科技學士學位學程,30,1,4,10,16,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
國立宜蘭大學,外國語文學系,42,1,1,18,15,0,0,5,0,0,0,0,0,0,3,0,2,2,0,0
國立宜蘭大學,休閒產業與健康促進學系,45,1,8,17,12,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0
國立宜蘭大學,應用經濟與管理學系,86,2,21,15,26,0,0,20,0,1,0,0,0,0,3,0,2,2,0,2
國立宜蘭大學,土木工程學系,92,2,3,39,14,0,31,5,0,0,0,0,0,0,0,0,2,2,0,2
國立宜蘭大學,化學工程與材料工程學系,94,2,20,30,34,0,0,10,0,0,0,0,0,0,0,0,1,1,0,1
國立宜蘭大學,機械與機電工程學系,94,2,23,23,20,0,0,26,0,0,0,0,0,0,2,0,2,2,0,0
國立宜蘭大學,環境工程學系,50,1,8,19,18,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
國立宜蘭大學,生物技術與動物科學系,92,2,8,30,32,0,12,7,1,0,0,0,0,0,2,0,0,1,0,2
國立宜蘭大學,生物機電工程學系,52,1,12,10,18,0,0,10,0,0,0,0,0,0,2,0,0,0,0,1
國立宜蘭大學,食品科學系,92,2,7,39,20,0,8,16,2,0,0,0,0,0,0,0,2,2,0,2
國立宜蘭大學,森林暨自然資源學系,50,1,8,15,15,0,7,2,1,0,0,0,0,0,2,0,2,2,0,1
國立宜蘭大學,園藝學系,52,1,1,15,20,0,12,2,0,1,0,0,0,0,1,0,1,1,0,1
國立宜蘭大學,資訊工程學系,42,1,8,12,14,0,0,6,0,0,0,0,0,0,2,0,2,2,0,0
國立宜蘭大學,電子工程學系,84,2,7,23,35,0,0,16,1,0,0,0,0,0,2,0,4,4,0,1
國立宜蘭大學,電機工程學系,82,2,5,20,40,0,0,15,0,0,0,0,0,0,2,0,2,3,0,1
國立聯合大學,機械工程學系,174,4,1,40,28,0,30,41,14,1,4,0,0,0,15,0,8,9,0,7
國立聯合大學,化學工程學系,84,2,1,24,55,0,0,0,3,1,0,0,0,0,0,0,5,3,0,7
國立聯合大學,材料科學工程學系,46,1,1,15,30,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立聯合大學,環境與安全衛生工程學系,99,2,2,10,38,0,23,26,0,0,0,0,0,0,0,0,5,4,0,0
國立聯合大學,土木與防災工程學系,44,1,5,9,30,0,0,0,0,0,0,0,0,0,0,0,2,2,0,9
國立聯合大學,能源工程學系,40,1,1,6,33,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立聯合大學,電子工程學系,180,4,10,24,59,0,39,43,5,0,0,0,0,0,0,0,9,9,0,0
國立聯合大學,電機工程學系,164,4,2,29,50,0,40,39,1,0,0,0,0,0,3,0,1,0,0,5
國立聯合大學,光電工程學系,88,2,9,10,25,0,30,14,0,0,0,0,0,0,0,0,2,2,0,3
國立聯合大學,資訊工程學系,40,1,16,6,18,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立聯合大學,經營管理學系,141,3,12,30,48,0,15,31,4,1,0,0,0,0,0,0,5,5,0,6
國立聯合大學,資訊管理學系,80,2,7,12,18,0,20,20,0,0,0,0,0,0,3,0,4,4,0,4
國立聯合大學,財務金融學系,48,1,20,8,20,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
國立聯合大學,臺灣語文與傳播學系,40,1,9,10,21,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立聯合大學,華語文學系,50,1,19,11,20,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立聯合大學,文化觀光產業學系,45,1,11,8,24,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0
國立聯合大學,文化創意與數位行銷學系,45,1,7,11,22,0,0,0,0,0,0,0,0,0,5,0,2,2,0,0
國立聯合大學,建築學系,46,1,1,12,22,0,6,0,0,0,0,0,0,0,5,0,0,1,0,0
國立聯合大學,工業設計學系,40,1,6,12,22,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立臺南藝術大學,藝術史學系,50,1,18,8,14,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
國立臺南藝術大學,音樂學系,30,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
國立臺南藝術大學,中國音樂學系,30,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
國立臺南藝術大學,材質創作與設計系,50,1,10,6,23,0,6,0,0,0,0,0,0,0,5,0,1,3,0,0
國立臺南藝術大學,應用音樂學系,40,1,11,13,26,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立臺南大學,教育學系,83,2,36,12,35,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
國立臺南大學,諮商與輔導學系,41,1,14,7,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
國立臺南大學,特殊教育學系,41,1,20,8,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
國立臺南大學,幼兒教育學系,41,1,17,6,18,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立臺南大學,體育學系,41,1,2,5,10,0,0,0,0,0,0,24,0,0,0,0,0,2,0,0
國立臺南大學,文化與自然資源學系,40,1,16,6,18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立臺南大學,國語文學系,77,2,35,12,30,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立臺南大學,英語學系,43,1,25,6,12,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立臺南大學,應用數學系,40,1,13,9,18,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立臺南大學,數位學習科技學系,44,1,13,6,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
國立臺南大學,材料科學系,40,1,11,9,20,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立臺南大學,資訊工程學系,40,1,10,10,18,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0
國立臺南大學,電機工程學系,43,1,11,12,20,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立臺南大學,綠色能源科技學系,41,1,8,8,25,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立臺南大學,生物科技學系,40,1,16,14,10,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
國立臺南大學,生態暨環境資源學系,35,1,13,6,16,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
國立臺南大學,音樂學系,41,1,10,0,31,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
國立臺南大學,視覺藝術與設計學系,41,1,7,5,26,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0
國立臺南大學,戲劇創作與應用學系,40,1,15,7,18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立臺南大學,行政管理學系,40,1,19,6,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
國立臺南大學,經營與管理學系,35,1,13,7,15,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
國立金門大學,應用英語學系,72,2,9,10,19,0,15,19,0,0,0,0,0,0,0,0,4,4,0,2
國立金門大學,華語文學系,37,1,2,11,24,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立金門大學,都市計畫與景觀學系,37,1,8,11,18,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立金門大學,國際暨大陸事務學系,39,1,5,12,22,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立金門大學,建築學系,39,1,1,9,29,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立金門大學,海洋與邊境管理學系,37,1,1,11,24,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0
國立金門大學,企業管理學系,73,2,8,11,22,0,15,17,0,0,0,0,0,0,0,0,4,4,0,4
國立金門大學,觀光管理學系,37,1,8,11,18,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立金門大學,運動與休閒學系,38,1,18,5,8,0,0,0,0,0,7,0,0,0,0,0,2,2,0,0
國立金門大學,工業工程與管理學系,37,1,7,8,22,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立金門大學,資訊工程學系,39,1,2,9,28,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立金門大學,電子工程學系,76,2,15,8,17,0,16,20,0,0,0,0,0,0,0,0,4,4,0,6
國立金門大學,食品科學系,38,1,4,13,18,0,3,0,0,0,0,0,0,0,0,0,2,2,0,0
國立金門大學,土木與工程管理學系,37,1,4,8,19,0,6,0,0,0,0,0,0,0,0,0,2,2,0,0
國立金門大學,護理學系,35,1,9,7,19,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立金門大學,長期照護學系,36,1,5,10,21,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立金門大學,社會工作學系,35,1,2,13,20,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
臺北市立大學,教育學系,60,2,21,9,29,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0
臺北市立大學,幼兒教育學系,76,2,27,15,31,1,0,0,0,1,0,0,0,0,1,0,2,2,0,0
臺北市立大學,特殊教育學系,45,1,23,7,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
臺北市立大學,心理與諮商學系,39,1,14,10,15,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
臺北市立大學,學習與媒材設計學系,40,1,20,8,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
臺北市立大學,中國語文學系,53,2,27,6,20,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
臺北市立大學,歷史與地理學系,43,1,8,23,12,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0
臺北市立大學,音樂學系,48,1,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
臺北市立大學,視覺藝術學系,44,1,24,8,12,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
臺北市立大學,英語教學系,35,1,12,6,17,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
臺北市立大學,社會暨公共事務學系,31,1,11,6,14,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
臺北市立大學,舞蹈學系,40,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,4,0
臺北市立大學,應用物理暨化學系電子物理組,18,1,6,3,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
臺北市立大學,應用物理暨化學系應用化學組,18,1,6,3,8,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
臺北市立大學,地球環境暨生物資源學系,36,1,11,10,15,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
臺北市立大學,數學系,42,1,7,7,26,1,0,0,0,0,0,0,0,0,1,0,5,0,0,0
臺北市立大學,資訊科學系,42,1,11,5,25,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0
臺北市立大學,體育學系,39,1,2,0,9,0,0,0,0,0,0,28,0,0,0,0,0,1,3,0
臺北市立大學,球類運動學系,111,2,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,12,0
臺北市立大學,陸上運動學系,47,1,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,5,0
臺北市立大學,水上運動學系,30,1,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,3,0
臺北市立大學,技擊運動學系,46,1,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,5,0
臺北市立大學,運動藝術學系,40,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,4,0
臺北市立大學,休閒運動管理學系,46,1,3,7,30,0,0,0,0,0,5,0,0,0,1,0,2,3,0,0
臺北市立大學,運動健康科學系,42,1,2,14,24,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0
臺北市立大學,城市發展學系,31,1,4,8,19,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
臺北市立大學,都會產業經營與行銷學系,31,1,5,7,17,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0
臺北市立大學,衛生福利學系,31,1,7,6,18,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立體育大學,陸上運動技術學系,49,1,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,5,0
國立體育大學,球類運動技術學系,52,1,0,0,2,0,0,0,0,0,0,0,0,50,0,0,0,0,5,0
國立體育大學,技擊運動技術學系,48,1,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,5,0
國立體育大學,運動保健學系,53,1,17,10,26,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0
國立體育大學,適應體育學系,45,1,6,6,24,1,0,0,0,0,8,0,0,0,0,0,2,3,0,0
國立體育大學,體育推廣學系,53,1,22,6,23,0,0,0,0,0,2,0,0,0,0,0,3,2,0,0
國立體育大學,休閒產業經營學系,50,1,12,8,20,0,5,0,0,0,5,0,0,0,0,0,2,3,0,0
國立臺灣體育運動大學,休閒運動學系,50,1,3,6,11,0,0,0,0,0,2,0,0,28,0,0,0,1,0,0
國立臺灣體育運動大學,技擊運動學系,50,1,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,5,0
國立臺灣體育運動大學,球類運動學系,100,2,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,10,0
國立臺灣體育運動大學,運動事業管理學系,49,1,12,20,12,0,3,0,0,0,2,0,0,0,0,0,0,2,0,0
國立臺灣體育運動大學,運動健康科學學系,48,1,12,11,23,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0
國立臺灣體育運動大學,運動資訊與傳播學系,46,1,8,20,16,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0
國立臺灣體育運動大學,舞蹈學系,50,1,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,2,0
國立臺灣體育運動大學,競技運動學系,50,1,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,5,0
國立臺灣體育運動大學,體育學系,98,2,2,25,50,1,0,0,0,0,20,0,0,0,0,0,2,4,0,0
國立臺灣師範大學,教育學院學士班,0,1,4,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國立臺灣師範大學,國文學系,90,3,23,25,40,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
國立臺灣師範大學,英語學系,70,2,20,9,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
國立臺灣師範大學,歷史學系,55,1,23,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國立臺灣師範大學,地理學系,68,2,21,10,35,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0
國立臺灣師範大學,臺灣語文學系,18,1,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
國立臺灣師範大學,營養科學學士學位學程,29,1,12,6,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
國立臺灣師範大學,數學系,89,3,29,14,44,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
國立臺灣師範大學,物理學系,61,2,10,12,37,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
國立臺灣師範大學,化學系,80,2,24,12,40,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
國立臺灣師範大學,生命科學系,60,2,21,9,27,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0
國立臺灣師範大學,地球科學系,40,1,9,16,12,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
國立臺灣師範大學,資訊工程學系,44,1,7,7,25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
國立臺灣師範大學,美術學系西畫組,20,1,3,2,14,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
國立臺灣師範大學,美術學系國畫組,20,1,3,2,14,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
國立臺灣師範大學,設計學系,36,1,10,4,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
國立臺灣師範大學,企業管理學系,42,1,15,8,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
國立臺灣師範大學,音樂學系,67,2,1,0,64,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
國立臺灣師範大學,表演藝術學士學位學程,17,1,7,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
國立臺灣師範大學,學習科學學士學位學程,18,1,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國立臺灣師範大學,教育學系,54,2,17,8,26,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立臺灣師範大學,教育心理與輔導學系,32,1,8,8,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
國立臺灣師範大學,社會教育學系,50,1,19,6,22,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
國立臺灣師範大學,健康促進與衛生教育學系,40,1,7,12,18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立臺灣師範大學,人類發展與家庭學系幼兒發展與教育組,29,1,4,7,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
國立臺灣師範大學,人類發展與家庭學系家庭生活教育組,29,1,3,7,16,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
國立臺灣師範大學,公民教育與活動領導學系,80,2,32,12,30,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0
國立臺灣師範大學,特殊教育學系,33,1,12,6,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
國立臺灣師範大學,光電工程學士學位學程,15,1,5,3,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
國立臺灣師範大學,車輛與能源工程學士學位學程,24,1,3,4,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,2
國立臺灣師範大學,工業教育學系,27,1,1,4,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,3
國立臺灣師範大學,科技應用與人力資源發展學系,60,2,10,7,43,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立臺灣師範大學,圖文傳播學系,45,1,9,5,8,0,12,10,0,1,0,0,0,0,0,0,0,0,0,0
國立臺灣師範大學,電機工程學系,45,1,6,6,20,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0
國立臺灣師範大學,機電工程學系,50,1,16,6,6,0,16,6,0,0,0,0,0,0,0,0,0,0,0,4
國立臺灣師範大學,體育學系,40,1,5,3,24,0,0,0,0,0,0,8,0,0,0,0,0,2,2,0
國立臺灣師範大學,運動競技學系,50,1,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,5,0
國立臺灣師範大學,華語文教學系國際華語與文化組,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國立臺灣師範大學,華語文教學系應用華語文學組,40,2,12,8,18,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
國立臺灣師範大學,東亞學系,41,1,10,10,20,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立彰化師範大學,特殊教育學系,66,2,34,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國立彰化師範大學,輔導與諮商學系社區輔導與諮商組,36,1,14,10,12,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
國立彰化師範大學,輔導與諮商學系學校輔導與諮商組,36,1,14,10,12,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
國立彰化師範大學,化學系,50,1,17,10,23,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
